2.1857,1.7135
2.1857,1.7641
2.1857,1.8147
2.1857,1.8653
2.1857,1.9159
2.1857,1.9665
2.1857,2.0171
2.1857,2.0677
2.1857,2.1183
2.1857,2.1689
2.1857,2.2196
2.1857,2.2702
2.1857,2.3208
2.1857,2.3714
2.1857,2.4220
2.1857,2.4726
2.1857,2.5232
2.1857,2.5738
2.1857,2.6244
2.1857,2.6750
2.1857,2.7256
2.1857,2.7762
2.1857,2.8268
2.1857,2.8774
2.1857,2.9280
2.1857,2.9786
2.1352,2.9786
2.0846,2.9786
2.0340,2.9786
1.9835,2.9786
1.9329,2.9786
1.8823,2.9786
1.8318,2.9786
1.7812,2.9786
1.7307,2.9786
1.6801,2.9786
1.6295,2.9786
1.5790,2.9786
1.5284,2.9786
1.4778,2.9786
1.4273,2.9786
1.3767,2.9786
1.3262,2.9786
1.2756,2.9786
1.2250,2.9786
1.1745,2.9786
1.1239,2.9786
1.0734,2.9786
1.0228,2.9786
0.9722,2.9786
0.9217,2.9786
0.8711,2.9786
0.8205,2.9786
0.7700,2.9786
0.7194,2.9786
0.6689,2.9786
0.6183,2.9786
0.5677,2.9786
0.5172,2.9786
0.5290,2.9294
0.5416,2.8803
0.5549,2.8315
0.5689,2.7829
0.5836,2.7345
0.5991,2.6863
0.6153,2.6383
0.6322,2.5906
0.6498,2.5432
0.6681,2.4960
0.6871,2.4491
0.7068,2.4025
0.7272,2.3562
0.7482,2.3101
0.7700,2.2645
0.7924,2.2191
0.8155,2.1741
0.8393,2.1294
0.8637,2.0851
0.8888,2.0411
0.9146,1.9975
0.9409,1.9544
0.9680,1.9116
0.9956,1.8692
1.0239,1.8272
1.0528,1.7857
1.0824,1.7446
1.1125,1.7039
1.1432,1.6637
1.1745,1.6240
1.2065,1.5847
1.2389,1.5459
1.2720,1.5076
1.3056,1.4698
1.3398,1.4325
1.3746,1.3957
1.4099,1.3594
1.4457,1.3236
1.4820,1.2884
1.5189,1.2538
1.5563,1.2197
1.5942,1.1861
1.6326,1.1531
1.6714,1.1207
1.6714,1.1719
1.6714,1.2231
1.6714,1.2744
1.6714,1.3256
1.6714,1.3768
1.6714,1.4280
1.6714,1.4792
1.6714,1.5304
1.6714,1.5817
1.6714,1.6329
1.6714,1.6841
1.6714,1.6841
1.6714,1.7353
1.6714,1.7865
1.6714,1.8378
1.6714,1.8890
1.6714,1.9402
1.6714,1.9914
1.6714,2.0426
1.6714,2.0938
1.6714,2.1451
1.6714,2.1963
1.6714,2.2475
-2.7000,3.7500
-2.7000,3.6994
-2.7000,3.6488
-2.7000,3.5981
-2.7000,3.5475
-2.7000,3.4969
-2.7000,3.4463
-2.7000,3.3957
-2.7000,3.3450
-2.7000,3.2944
-2.7000,3.2438
-2.7000,3.1932
-2.7000,3.1425
-2.7000,3.0919
-2.7000,3.0413
-2.7000,2.9907
-2.7000,2.9401
-2.7000,2.8894
-2.7000,2.8388
-2.7000,2.7882
-2.7000,2.7376
-2.7000,2.6870
-2.7000,2.6363
-2.7000,2.5857
-2.7000,2.5351
-2.7000,2.4845
-2.7000,2.4339
-2.7000,2.3832
-2.7000,2.3326
-2.7000,2.2820
-2.7000,2.2314
-2.7000,2.1807
-2.7000,2.1301
-2.7000,2.0795
-2.7000,2.0289
-2.7000,1.9783
-2.7000,1.9276
-2.7000,1.8770
-2.7000,1.8264
-2.7000,1.7758
-2.7000,1.7252
-2.7000,1.6745
-2.7000,1.6239
-2.7000,1.5733
-2.7000,1.5227
-2.7000,1.4720
-2.7000,1.4214
-2.7000,1.3708
-2.7000,1.3202
-2.7000,1.2696
-2.7000,1.2189
-2.7000,1.1683
-2.7000,1.1177
-2.7000,1.0671
-2.7000,1.0165
-2.7000,0.9658
-2.7000,0.9152
-2.7000,0.8646
-2.7000,0.8140
-2.7000,0.7634
-2.7000,0.7127
-2.7000,0.6621
-2.7000,0.6115
-2.7000,0.5609
-2.7000,0.5102
-2.7000,0.4596
-2.7000,0.4090
-2.7000,0.3584
-2.7000,0.3078
-2.7000,0.2571
-2.6495,0.2571
-2.5990,0.2571
-2.5485,0.2571
-2.4980,0.2571
-2.4475,0.2571
-2.3970,0.2571
-2.3465,0.2571
-2.2960,0.2571
-2.2455,0.2571
-2.1950,0.2571
-2.1445,0.2571
-2.0941,0.2571
-2.0436,0.2571
-1.9931,0.2571
-1.9426,0.2571
-1.8921,0.2571
-1.8416,0.2571
-1.7911,0.2571
-1.7406,0.2571
-1.6901,0.2571
-1.6396,0.2571
-1.5891,0.2571
-1.5386,0.2571
-1.4881,0.2571
-1.4376,0.2571
-1.3871,0.2571
-1.3366,0.2571
-1.2861,0.2571
-1.2356,0.2571
-1.1851,0.2571
-1.1346,0.2571
-1.0841,0.2571
-1.0336,0.2571
-0.9831,0.2571
-0.9326,0.2571
-0.8822,0.2571
-0.8317,0.2571
-0.7812,0.2571
-0.7307,0.2571
-0.6802,0.2571
-0.6297,0.2571
-0.5792,0.2571
-0.5287,0.2571
-0.4782,0.2571
-0.4277,0.2571
-0.3772,0.2571
-0.3267,0.2571
-0.2762,0.2571
-0.2257,0.2571
-0.1752,0.2571
-0.1247,0.2571
-0.0742,0.2571
-0.0237,0.2571
0.0268,0.2571
0.0773,0.2571
0.0736,0.3076
0.0693,0.3580
0.0644,0.4083
0.0588,0.4585
0.0525,0.5087
0.0456,0.5588
0.0381,0.6088
0.0299,0.6587
0.0211,0.7085
0.0116,0.7582
0.0015,0.8077
-0.0092,0.8572
-0.0206,0.9064
-0.0326,0.9555
-0.0453,1.0045
-0.0586,1.0533
-0.0725,1.1019
-0.0870,1.1503
-0.1022,1.1986
-0.1180,1.2466
-0.1344,1.2945
-0.1514,1.3421
-0.1690,1.3895
-0.1873,1.4366
-0.2061,1.4836
-0.2256,1.5302
-0.2456,1.5766
-0.2663,1.6228
-0.2875,1.6687
-0.3094,1.7143
-0.3318,1.7596
-0.3548,1.8047
-0.3784,1.8494
-0.4025,1.8938
-0.4273,1.9379
-0.4526,1.9817
-0.4784,2.0251
-0.5049,2.0683
-0.5318,2.1110
-0.5594,2.1534
-0.5874,2.1955
-0.6161,2.2372
-0.6452,2.2785
-0.6749,2.3195
-0.7051,2.3600
-0.7358,2.4002
-0.7671,2.4399
-0.7988,2.4793
-0.8311,2.5182
-0.8638,2.5568
-0.8971,2.5948
-0.9308,2.6325
-0.9651,2.6697
-0.9998,2.7065
-1.0350,2.7428
-1.0706,2.7787
-1.1067,2.8141
-1.1433,2.8491
-1.1803,2.8835
-1.2177,2.9175
-1.2556,2.9510
-1.2939,2.9840
-1.3326,3.0165
-1.3718,3.0485
-1.4113,3.0800
-1.4513,3.1110
-1.4917,3.1415
-1.5324,3.1714
-1.5736,3.2008
-1.6151,3.2297
-1.6569,3.2580
-1.6992,3.2858
-1.7418,3.3131
-1.7847,3.3398
-1.8280,3.3659
-1.8716,3.3915
-1.9156,3.4165
-1.9599,3.4410
-2.0044,3.4648
-2.0493,3.4881
-2.0945,3.5108
-2.1400,3.5330
-2.1857,3.5545
-2.1857,3.5039
-2.1857,3.4533
-2.1857,3.4027
-2.1857,3.3521
-2.1857,3.3015
-2.1857,3.2509
-2.1857,3.2003
-2.1857,3.1497
-2.1857,3.0991
-2.1857,3.0485
-2.1857,2.9979
-2.1857,2.9473
-2.1857,2.8967
-2.1857,2.8461
-2.1857,2.7955
-2.1857,2.7449
-2.1857,2.6943
-2.1857,2.6437
-2.1857,2.5931
-2.1857,2.5425
-2.1857,2.4919
-2.1857,2.4413
-2.1857,2.3907
-2.1857,2.3401
-2.1857,2.2895
-2.1857,2.2389
-2.1857,2.1883
-2.1857,2.1377
-2.1857,2.0871
-2.1857,2.0365
-2.1857,1.9859
-2.1857,1.9353
-2.1857,1.8847
-2.1857,1.8341
-2.1857,1.7835
-2.1857,1.7329
-2.1857,1.6823
-2.1857,1.6317
-2.1857,1.5811
-2.1857,1.5304
-2.1857,1.4798
-2.1857,1.4292
-2.1857,1.3786
-2.1857,1.3280
-2.1857,1.2774
-2.1857,1.2268
-2.1857,1.1762
-2.1857,1.1256
-2.1857,1.0750
-2.1857,1.0244
-2.1857,0.9738
-2.1857,0.9232
-2.1857,0.8726
-2.1857,0.8220
-2.1857,0.7714
-2.1352,0.7714
-2.0846,0.7714
-2.0340,0.7714
-1.9835,0.7714
-1.9329,0.7714
-1.8823,0.7714
-1.8318,0.7714
-1.7812,0.7714
-1.7307,0.7714
-1.6801,0.7714
-1.6295,0.7714
-1.5790,0.7714
-1.5284,0.7714
-1.4778,0.7714
-1.4273,0.7714
-1.3767,0.7714
-1.3262,0.7714
-1.2756,0.7714
-1.2250,0.7714
-1.1745,0.7714
-1.1239,0.7714
-1.0734,0.7714
-1.0228,0.7714
-0.9722,0.7714
-0.9217,0.7714
-0.8711,0.7714
-0.8205,0.7714
-0.7700,0.7714
-0.7194,0.7714
-0.6689,0.7714
-0.6183,0.7714
-0.5677,0.7714
-0.5172,0.7714
-0.5290,0.8206
-0.5416,0.8697
-0.5549,0.9185
-0.5689,0.9671
-0.5836,1.0155
-0.5991,1.0637
-0.6153,1.1117
-0.6322,1.1594
-0.6498,1.2068
-0.6681,1.2540
-0.6871,1.3009
-0.7068,1.3475
-0.7272,1.3938
-0.7482,1.4399
-0.7700,1.4855
-0.7924,1.5309
-0.8155,1.5759
-0.8393,1.6206
-0.8637,1.6649
-0.8888,1.7089
-0.9146,1.7525
-0.9410,1.7956
-0.9680,1.8384
-0.9956,1.8808
-1.0239,1.9228
-1.0528,1.9643
-1.0824,2.0054
-1.1125,2.0461
-1.1432,2.0863
-1.1745,2.1260
-1.2065,2.1653
-1.2389,2.2041
-1.2720,2.2424
-1.3056,2.2802
-1.3398,2.3175
-1.3746,2.3543
-1.4099,2.3906
-1.4457,2.4264
-1.4820,2.4616
-1.5189,2.4962
-1.5563,2.5303
-1.5942,2.5639
-1.6326,2.5969
-1.6714,2.6293
-1.6714,2.5781
-1.6714,2.5269
-1.6714,2.4756
-1.6714,2.4244
-1.6714,2.3732
-1.6714,2.3220
-1.6714,2.2708
-1.6714,2.2196
-1.6714,2.1683
-1.6714,2.1171
-1.6714,2.0659
-1.6714,2.0659
-1.6714,2.0147
-1.6714,1.9635
-1.6714,1.9122
-1.6714,1.8610
-1.6714,1.8098
-1.6714,1.7586
-1.6714,1.7074
-1.6714,1.6562
-1.6714,1.6049
-1.6714,1.5537
-1.6714,1.5025
-2.7000,3.7500
-2.7000,3.8006
-2.7000,3.8512
-2.7000,3.9019
-2.7000,3.9525
-2.7000,4.0031
-2.7000,4.0537
-2.7000,4.1043
-2.7000,4.1550
-2.7000,4.2056
-2.7000,4.2562
-2.7000,4.3068
-2.7000,4.3575
-2.7000,4.4081
-2.7000,4.4587
-2.7000,4.5093
-2.7000,4.5599
-2.7000,4.6106
-2.7000,4.6612
-2.7000,4.7118
-2.7000,4.7624
-2.7000,4.8130
-2.7000,4.8637
-2.7000,4.9143
-2.7000,4.9649
-2.7000,5.0155
-2.7000,5.0661
-2.7000,5.1168
-2.7000,5.1674
-2.7000,5.2180
-2.7000,5.2686
-2.7000,5.3193
-2.7000,5.3699
-2.7000,5.4205
-2.7000,5.4711
-2.7000,5.5217
-2.7000,5.5724
-2.7000,5.6230
-2.7000,5.6736
-2.7000,5.7242
-2.7000,5.7748
-2.7000,5.8255
-2.7000,5.8761
-2.7000,5.9267
-2.7000,5.9773
-2.7000,6.0280
-2.7000,6.0786
-2.7000,6.1292
-2.7000,6.1798
-2.7000,6.2304
-2.7000,6.2811
-2.7000,6.3317
-2.7000,6.3823
-2.7000,6.4329
-2.7000,6.4835
-2.7000,6.5342
-2.7000,6.5848
-2.7000,6.6354
-2.7000,6.6860
-2.7000,6.7366
-2.7000,6.7873
-2.7000,6.8379
-2.7000,6.8885
-2.7000,6.9391
-2.7000,6.9898
-2.7000,7.0404
-2.7000,7.0910
-2.7000,7.1416
-2.7000,7.1922
-2.7000,7.2429
-2.6495,7.2429
-2.5990,7.2429
-2.5485,7.2429
-2.4980,7.2429
-2.4475,7.2429
-2.3970,7.2429
-2.3465,7.2429
-2.2960,7.2429
-2.2455,7.2429
-2.1950,7.2429
-2.1445,7.2429
-2.0941,7.2429
-2.0436,7.2429
-1.9931,7.2429
-1.9426,7.2429
-1.8921,7.2429
-1.8416,7.2429
-1.7911,7.2429
-1.7406,7.2429
-1.6901,7.2429
-1.6396,7.2429
-1.5891,7.2429
-1.5386,7.2429
-1.4881,7.2429
-1.4376,7.2429
-1.3871,7.2429
-1.3366,7.2429
-1.2861,7.2429
-1.2356,7.2429
-1.1851,7.2429
-1.1346,7.2429
-1.0841,7.2429
-1.0336,7.2429
-0.9831,7.2429
-0.9326,7.2429
-0.8822,7.2429
-0.8317,7.2429
-0.7812,7.2429
-0.7307,7.2429
-0.6802,7.2429
-0.6297,7.2429
-0.5792,7.2429
-0.5287,7.2429
-0.4782,7.2429
-0.4277,7.2429
-0.3772,7.2429
-0.3267,7.2429
-0.2762,7.2429
-0.2257,7.2429
-0.1752,7.2429
-0.1247,7.2429
-0.0742,7.2429
-0.0237,7.2429
0.0268,7.2429
0.0773,7.2429
0.0736,7.1924
0.0693,7.1420
0.0644,7.0917
0.0588,7.0415
0.0525,6.9913
0.0456,6.9412
0.0381,6.8912
0.0299,6.8413
0.0211,6.7915
0.0116,6.7418
0.0015,6.6923
-0.0092,6.6428
-0.0206,6.5936
-0.0326,6.5445
-0.0453,6.4955
-0.0586,6.4467
-0.0725,6.3981
-0.0870,6.3497
-0.1022,6.3014
-0.1180,6.2534
-0.1344,6.2055
-0.1514,6.1579
-0.1690,6.1105
-0.1873,6.0634
-0.2061,6.0164
-0.2256,5.9698
-0.2456,5.9234
-0.2663,5.8772
-0.2875,5.8313
-0.3094,5.7857
-0.3318,5.7404
-0.3548,5.6953
-0.3784,5.6506
-0.4025,5.6062
-0.4273,5.5621
-0.4526,5.5183
-0.4784,5.4749
-0.5049,5.4317
-0.5318,5.3890
-0.5594,5.3466
-0.5874,5.3045
-0.6161,5.2628
-0.6452,5.2215
-0.6749,5.1805
-0.7051,5.1400
-0.7358,5.0998
-0.7671,5.0601
-0.7988,5.0207
-0.8311,4.9818
-0.8638,4.9432
-0.8971,4.9052
-0.9308,4.8675
-0.9651,4.8303
-0.9998,4.7935
-1.0350,4.7572
-1.0706,4.7213
-1.1067,4.6859
-1.1433,4.6509
-1.1803,4.6165
-1.2177,4.5825
-1.2556,4.5490
-1.2939,4.5160
-1.3326,4.4835
-1.3718,4.4515
-1.4113,4.4200
-1.4513,4.3890
-1.4917,4.3585
-1.5324,4.3286
-1.5736,4.2992
-1.6151,4.2703
-1.6569,4.2420
-1.6992,4.2142
-1.7418,4.1869
-1.7847,4.1602
-1.8280,4.1341
-1.8716,4.1085
-1.9156,4.0835
-1.9599,4.0590
-2.0044,4.0352
-2.0493,4.0119
-2.0945,3.9892
-2.1400,3.9670
-2.1857,3.9455
-2.1857,3.9961
-2.1857,4.0467
-2.1857,4.0973
-2.1857,4.1479
-2.1857,4.1985
-2.1857,4.2491
-2.1857,4.2997
-2.1857,4.3503
-2.1857,4.4009
-2.1857,4.4515
-2.1857,4.5021
-2.1857,4.5527
-2.1857,4.6033
-2.1857,4.6539
-2.1857,4.7045
-2.1857,4.7551
-2.1857,4.8057
-2.1857,4.8563
-2.1857,4.9069
-2.1857,4.9575
-2.1857,5.0081
-2.1857,5.0587
-2.1857,5.1093
-2.1857,5.1599
-2.1857,5.2105
-2.1857,5.2611
-2.1857,5.3117
-2.1857,5.3623
-2.1857,5.4129
-2.1857,5.4635
-2.1857,5.5141
-2.1857,5.5647
-2.1857,5.6153
-2.1857,5.6659
-2.1857,5.7165
-2.1857,5.7671
-2.1857,5.8177
-2.1857,5.8683
-2.1857,5.9189
-2.1857,5.9696
-2.1857,6.0202
-2.1857,6.0708
-2.1857,6.1214
-2.1857,6.1720
-2.1857,6.2226
-2.1857,6.2732
-2.1857,6.3238
-2.1857,6.3744
-2.1857,6.4250
-2.1857,6.4756
-2.1857,6.5262
-2.1857,6.5768
-2.1857,6.6274
-2.1857,6.6780
-2.1857,6.7286
-2.1352,6.7286
-2.0846,6.7286
-2.0340,6.7286
-1.9835,6.7286
-1.9329,6.7286
-1.8823,6.7286
-1.8318,6.7286
-1.7812,6.7286
-1.7307,6.7286
-1.6801,6.7286
-1.6295,6.7286
-1.5790,6.7286
-1.5284,6.7286
-1.4778,6.7286
-1.4273,6.7286
-1.3767,6.7286
-1.3262,6.7286
-1.2756,6.7286
-1.2250,6.7286
-1.1745,6.7286
-1.1239,6.7286
-1.0734,6.7286
-1.0228,6.7286
-0.9722,6.7286
-0.9217,6.7286
-0.8711,6.7286
-0.8205,6.7286
-0.7700,6.7286
-0.7194,6.7286
-0.6689,6.7286
-0.6183,6.7286
-0.5677,6.7286
-0.5172,6.7286
-0.5290,6.6794
-0.5416,6.6303
-0.5549,6.5815
-0.5689,6.5329
-0.5836,6.4845
-0.5991,6.4363
-0.6153,6.3883
-0.6322,6.3406
-0.6498,6.2932
-0.6681,6.2460
-0.6871,6.1991
-0.7068,6.1525
-0.7272,6.1062
-0.7482,6.0601
-0.7700,6.0145
-0.7924,5.9691
-0.8155,5.9241
-0.8393,5.8794
-0.8637,5.8351
-0.8888,5.7911
-0.9146,5.7475
-0.9410,5.7044
-0.9680,5.6616
-0.9956,5.6192
-1.0239,5.5772
-1.0528,5.5357
-1.0824,5.4946
-1.1125,5.4539
-1.1432,5.4137
-1.1745,5.3740
-1.2065,5.3347
-1.2389,5.2959
-1.2720,5.2576
-1.3056,5.2198
-1.3398,5.1825
-1.3746,5.1457
-1.4099,5.1094
-1.4457,5.0736
-1.4820,5.0384
-1.5189,5.0038
-1.5563,4.9697
-1.5942,4.9361
-1.6326,4.9031
-1.6714,4.8707
-1.6714,4.9219
-1.6714,4.9731
-1.6714,5.0244
-1.6714,5.0756
-1.6714,5.1268
-1.6714,5.1780
-1.6714,5.2292
-1.6714,5.2804
-1.6714,5.3317
-1.6714,5.3829
-1.6714,5.4341
-1.6714,5.4853
-1.6714,5.5365
-1.6714,5.5878
-1.6714,5.6390
-1.6714,5.6902
-1.6714,5.7414
-1.6714,5.7926
-1.6714,5.8438
-1.6714,5.8951
-1.6714,5.9463
-1.6714,5.9975
2.7000,7.5000
2.7000,7.4494
2.7000,7.3988
2.7000,7.3481
2.7000,7.2975
2.7000,7.2469
2.7000,7.1963
2.7000,7.1457
2.7000,7.0950
2.7000,7.0444
2.7000,6.9938
2.7000,6.9432
2.7000,6.8925
2.7000,6.8419
2.7000,6.7913
2.7000,6.7407
2.7000,6.6901
2.7000,6.6394
2.7000,6.5888
2.7000,6.5382
2.7000,6.4876
2.7000,6.4370
2.7000,6.3863
2.7000,6.3357
2.7000,6.2851
2.7000,6.2345
2.7000,6.1839
2.7000,6.1332
2.7000,6.0826
2.7000,6.0320
2.7000,5.9814
2.7000,5.9307
2.7000,5.8801
2.7000,5.8295
2.7000,5.7789
2.7000,5.7283
2.7000,5.6776
2.7000,5.6270
2.7000,5.5764
2.7000,5.5258
2.7000,5.4752
2.7000,5.4245
2.7000,5.3739
2.7000,5.3233
2.7000,5.2727
2.7000,5.2220
2.7000,5.1714
2.7000,5.1208
2.7000,5.0702
2.7000,5.0196
2.7000,4.9689
2.7000,4.9183
2.7000,4.8677
2.7000,4.8171
2.7000,4.7665
2.7000,4.7158
2.7000,4.6652
2.7000,4.6146
2.7000,4.5640
2.7000,4.5134
2.7000,4.4627
2.7000,4.4121
2.7000,4.3615
2.7000,4.3109
2.7000,4.2602
2.7000,4.2096
2.7000,4.1590
2.7000,4.1084
2.7000,4.0578
2.7000,4.0071
2.6495,4.0071
2.5990,4.0071
2.5485,4.0071
2.4980,4.0071
2.4475,4.0071
2.3970,4.0071
2.3465,4.0071
2.2960,4.0071
2.2455,4.0071
2.1950,4.0071
2.1445,4.0071
2.0941,4.0071
2.0436,4.0071
1.9931,4.0071
1.9426,4.0071
1.8921,4.0071
1.8416,4.0071
1.7911,4.0071
1.7406,4.0071
1.6901,4.0071
1.6396,4.0071
1.5891,4.0071
1.5386,4.0071
1.4881,4.0071
1.4376,4.0071
1.3871,4.0071
1.3366,4.0071
1.2861,4.0071
1.2356,4.0071
1.1851,4.0071
1.1346,4.0071
1.0841,4.0071
1.0336,4.0071
0.9831,4.0071
0.9326,4.0071
0.8822,4.0071
0.8317,4.0071
0.7812,4.0071
0.7307,4.0071
0.6802,4.0071
0.6297,4.0071
0.5792,4.0071
0.5287,4.0071
0.4782,4.0071
0.4277,4.0071
0.3772,4.0071
0.3267,4.0071
0.2762,4.0071
0.2257,4.0071
0.1752,4.0071
0.1247,4.0071
0.0742,4.0071
0.0237,4.0071
-0.0268,4.0071
-0.0773,4.0071
-0.0736,4.0576
-0.0693,4.1080
-0.0644,4.1583
-0.0588,4.2085
-0.0525,4.2587
-0.0456,4.3088
-0.0381,4.3588
-0.0299,4.4087
-0.0211,4.4585
-0.0116,4.5082
-0.0015,4.5577
0.0092,4.6072
0.0206,4.6564
0.0326,4.7055
0.0453,4.7545
0.0586,4.8033
0.0725,4.8519
0.0870,4.9003
0.1022,4.9486
0.1180,4.9966
0.1344,5.0445
0.1514,5.0921
0.1690,5.1395
0.1873,5.1866
0.2061,5.2336
0.2256,5.2802
0.2456,5.3266
0.2663,5.3728
0.2875,5.4187
0.3094,5.4643
0.3318,5.5096
0.3548,5.5547
0.3784,5.5994
0.4025,5.6438
0.4273,5.6879
0.4526,5.7317
0.4784,5.7751
0.5049,5.8183
0.5318,5.8610
0.5594,5.9035
0.5874,5.9455
0.6161,5.9872
0.6452,6.0285
0.6749,6.0695
0.7051,6.1100
0.7358,6.1502
0.7671,6.1899
0.7988,6.2293
0.8311,6.2682
0.8638,6.3068
0.8971,6.3448
0.9308,6.3825
0.9651,6.4197
0.9998,6.4565
1.0350,6.4928
1.0706,6.5287
1.1067,6.5641
1.1433,6.5991
1.1803,6.6335
1.2177,6.6675
1.2556,6.7010
1.2939,6.7340
1.3326,6.7665
1.3718,6.7985
1.4113,6.8300
1.4513,6.8610
1.4917,6.8915
1.5324,6.9214
1.5736,6.9508
1.6151,6.9797
1.6569,7.0080
1.6992,7.0358
1.7418,7.0631
1.7847,7.0898
1.8280,7.1159
1.8716,7.1415
1.9156,7.1665
1.9599,7.1910
2.0044,7.2148
2.0493,7.2381
2.0945,7.2608
2.1400,7.2830
2.1857,7.3045
2.1857,7.2539
2.1857,7.2033
2.1857,7.1527
2.1857,7.1021
2.1857,7.0515
2.1857,7.0009
2.1857,6.9503
2.1857,6.8997
2.1857,6.8491
2.1857,6.7985
2.1857,6.7479
2.1857,6.6973
2.1857,6.6467
2.1857,6.5961
2.1857,6.5455
2.1857,6.4949
2.1857,6.4443
2.1857,6.3937
2.1857,6.3431
2.1857,6.2925
2.1857,6.2419
2.1857,6.1913
2.1857,6.1407
2.1857,6.0901
2.1857,6.0395
2.1857,5.9889
2.1857,5.9383
2.1857,5.8877
2.1857,5.8371
2.1857,5.7865
2.1857,5.7359
